#    L    TT             EE             BB             TE          
   785   0.251988E+04   0.159484E+02   0.170791E-05  -0.101336E+03
   786   0.252380E+04   0.157301E+02   0.169983E-05  -0.997821E+02
   787   0.252747E+04   0.155164E+02   0.169184E-05  -0.982173E+02
   788   0.253097E+04   0.153060E+02   0.168393E-05  -0.966346E+02
   789   0.253430E+04   0.150988E+02   0.167611E-05  -0.950340E+02
   790   0.253752E+04   0.148985E+02   0.166840E-05  -0.934010E+02
   791   0.254050E+04   0.147013E+02   0.166078E-05  -0.917429E+02
   792   0.254330E+04   0.145096E+02   0.165327E-05  -0.900748E+02
   793   0.254586E+04   0.143233E+02   0.164588E-05  -0.883745E+02
   794   0.254817E+04   0.141416E+02   0.163861E-05  -0.866645E+02
   795   0.255031E+04   0.139639E+02   0.163147E-05  -0.849300E+02
   796   0.255242E+04   0.137923E+02   0.162446E-05  -0.831860E+02
   797   0.255415E+04   0.136245E+02   0.161759E-05  -0.814178E+02
   798   0.255570E+04   0.134629E+02   0.161086E-05  -0.796403E+02
   799   0.255708E+04   0.133067E+02   0.160429E-05  -0.778462E+02
   800   0.255829E+04   0.131551E+02   0.159787E-05  -0.760358E+02
   801   0.255926E+04   0.130096E+02   0.159161E-05  -0.742165E+02
   802   0.255991E+04   0.128694E+02   0.158551E-05  -0.723660E+02
   803   0.256054E+04   0.127338E+02   0.157957E-05  -0.705216E+02
   804   0.256086E+04   0.126050E+02   0.157377E-05  -0.686534E+02
   805   0.256108E+04   0.124814E+02   0.156813E-05  -0.667765E+02
   806   0.256099E+04   0.123631E+02   0.156264E-05  -0.648908E+02
   807   0.256066E+04   0.122515E+02   0.155729E-05  -0.629963E+02
   808   0.256009E+04   0.121457E+02   0.155208E-05  -0.610856E+02
   809   0.255944E+04   0.120459E+02   0.154700E-05  -0.591735E+02
   810   0.255847E+04   0.119520E+02   0.154207E-05  -0.572453E+02
   811   0.255727E+04   0.118639E+02   0.153726E-05  -0.553092E+02
   812   0.255590E+04   0.117831E+02   0.153258E-05  -0.533695E+02
   813   0.255431E+04   0.117066E+02   0.152803E-05  -0.514255E+02
   814   0.255262E+04   0.116374E+02   0.152360E-05  -0.494752E+02
   815   0.255063E+04   0.115739E+02   0.151929E-05  -0.475206E+02
   816   0.254834E+04   0.115169E+02   0.151510E-05  -0.455618E+02
   817   0.254588E+04   0.114656E+02   0.151101E-05  -0.435995E+02
   818   0.254335E+04   0.114215E+02   0.150704E-05  -0.416346E+02
   819   0.254051E+04   0.113830E+02   0.150318E-05  -0.396677E+02
   820   0.253751E+04   0.113508E+02   0.149942E-05  -0.376990E+02
   821   0.253421E+04   0.113243E+02   0.149576E-05  -0.357312E+02
   822   0.253076E+04   0.113056E+02   0.149220E-05  -0.337631E+02
   823   0.252708E+04   0.112923E+02   0.148873E-05  -0.317954E+02
   824   0.252311E+04   0.112862E+02   0.148536E-05  -0.298287E+02
   825   0.251905E+04   0.112854E+02   0.148207E-05  -0.278654E+02
   826   0.251470E+04   0.112924E+02   0.147888E-05  -0.259048E+02
   827   0.251012E+04   0.113049E+02   0.147576E-05  -0.239490E+02
   828   0.250547E+04   0.113242E+02   0.147272E-05  -0.219973E+02
   829   0.250052E+04   0.113504E+02   0.146976E-05  -0.200513E+02
   830   0.249543E+04   0.113827E+02   0.146687E-05  -0.181131E+02
   831   0.249011E+04   0.114211E+02   0.146406E-05  -0.161814E+02
   832   0.248458E+04   0.114656E+02   0.146131E-05  -0.142575E+02
   833   0.247890E+04   0.115168E+02   0.145862E-05  -0.123424E+02
   834   0.247293E+04   0.115741E+02   0.145600E-05  -0.104359E+02
   835   0.246689E+04   0.116388E+02   0.145343E-05  -0.853955E+01
   836   0.246048E+04   0.117087E+02   0.145092E-05  -0.665342E+01
   837   0.245400E+04   0.117853E+02   0.144847E-05  -0.477898E+01
   838   0.244732E+04   0.118685E+02   0.144606E-05  -0.291624E+01
   839   0.244034E+04   0.119576E+02   0.144369E-05  -0.106521E+01
   840   0.243329E+04   0.120541E+02   0.144137E-05   0.771852E+00
   841   0.242604E+04   0.121556E+02   0.143909E-05   0.259346E+01
   842   0.241857E+04   0.122630E+02   0.143685E-05   0.440256E+01
   843   0.241096E+04   0.123768E+02   0.143464E-05   0.619321E+01
   844   0.240307E+04   0.124972E+02   0.143246E-05   0.796910E+01
   845   0.239512E+04   0.126225E+02   0.143031E-05   0.972725E+01
   846   0.238703E+04   0.127558E+02   0.142819E-05   0.114671E+02
   847   0.237881E+04   0.128933E+02   0.142608E-05   0.131890E+02
   848   0.237038E+04   0.130371E+02   0.142400E-05   0.148909E+02
   849   0.236167E+04   0.131866E+02   0.142192E-05   0.165736E+02
   850   0.235298E+04   0.133424E+02   0.141987E-05   0.182357E+02
   851   0.234401E+04   0.135038E+02   0.141782E-05   0.198768E+02
   852   0.233491E+04   0.136715E+02   0.141578E-05   0.214965E+02
   853   0.232567E+04   0.138440E+02   0.141374E-05   0.230943E+02
   854   0.231624E+04   0.140227E+02   0.141171E-05   0.246687E+02
   855   0.230659E+04   0.142069E+02   0.140969E-05   0.262209E+02
   856   0.229697E+04   0.143951E+02   0.140766E-05   0.277490E+02
   857   0.228707E+04   0.145895E+02   0.140564E-05   0.292525E+02
   858   0.227705E+04   0.147908E+02   0.140362E-05   0.307315E+02
   859   0.226689E+04   0.149946E+02   0.140159E-05   0.321868E+02
   860   0.225669E+04   0.152044E+02   0.139956E-05   0.336155E+02
   861   0.224628E+04   0.154196E+02   0.139752E-05   0.350177E+02
   862   0.223575E+04   0.156395E+02   0.139548E-05   0.363943E+02
   863   0.222509E+04   0.158646E+02   0.139342E-05   0.377431E+02
   864   0.221430E+04   0.160936E+02   0.139136E-05   0.390650E+02
   865   0.220324E+04   0.163278E+02   0.138929E-05   0.403579E+02
   866   0.219243E+04   0.165666E+02   0.138720E-05   0.416226E+02
   867   0.218127E+04   0.168106E+02   0.138510E-05   0.428585E+02
   868   0.217006E+04   0.170583E+02   0.138298E-05   0.440656E+02
   869   0.215873E+04   0.173104E+02   0.138084E-05   0.452433E+02
   870   0.214727E+04   0.175663E+02   0.137869E-05   0.463911E+02
   871   0.213577E+04   0.178266E+02   0.137651E-05   0.475081E+02
   872   0.212414E+04   0.180912E+02   0.137432E-05   0.485954E+02
   873   0.211239E+04   0.183595E+02   0.137210E-05   0.496514E+02
   874   0.210060E+04   0.186321E+02   0.136985E-05   0.506756E+02
   875   0.208868E+04   0.189069E+02   0.136758E-05   0.516696E+02
   876   0.207664E+04   0.191866E+02   0.136528E-05   0.526319E+02
   877   0.206471E+04   0.194692E+02   0.136295E-05   0.535611E+02
   878   0.205251E+04   0.197545E+02   0.136058E-05   0.544582E+02
   879   0.204034E+04   0.200441E+02   0.135819E-05   0.553233E+02
   880   0.202812E+04   0.203364E+02   0.135576E-05   0.561555E+02
   881   0.201579E+04   0.206307E+02   0.135330E-05   0.569537E+02
   882   0.200341E+04   0.209284E+02   0.135080E-05   0.577186E+02
   883   0.199106E+04   0.212296E+02   0.134826E-05   0.584489E+02
   884   0.197852E+04   0.215319E+02   0.134568E-05   0.591469E+02
   885   0.196594E+04   0.218376E+02   0.134306E-05   0.598096E+02
   886   0.195339E+04   0.221458E+02   0.134039E-05   0.604380E+02
   887   0.194072E+04   0.224552E+02   0.133769E-05   0.610322E+02
   888   0.192817E+04   0.227679E+02   0.133493E-05   0.615915E+02
   889   0.191535E+04   0.230809E+02   0.133213E-05   0.621160E+02
   890   0.190263E+04   0.233972E+02   0.132928E-05   0.626043E+02
   891   0.188996E+04   0.237145E+02   0.132638E-05   0.630588E+02
   892   0.187724E+04   0.240328E+02   0.132342E-05   0.634788E+02
   893   0.186441E+04   0.243535E+02   0.132041E-05   0.638630E+02
   894   0.185169E+04   0.246744E+02   0.131735E-05   0.642113E+02
   895   0.183885E+04   0.249963E+02   0.131423E-05   0.645263E+02
   896   0.182606E+04   0.253199E+02   0.131106E-05   0.648049E+02
   897   0.181322E+04   0.256443E+02   0.130782E-05   0.650488E+02
   898   0.180050E+04   0.259689E+02   0.130452E-05   0.652574E+02
   899   0.178774E+04   0.262943E+02   0.130116E-05   0.654299E+02
   900   0.177495E+04   0.266198E+02   0.129774E-05   0.655680E+02
   901   0.176226E+04   0.269453E+02   0.129425E-05   0.656704E+02
   902   0.174955E+04   0.272709E+02   0.129070E-05   0.657378E+02
   903   0.173672E+04   0.275967E+02   0.128708E-05   0.657699E+02
   904   0.172415E+04   0.279217E+02   0.128341E-05   0.657666E+02
   905   0.171147E+04   0.282476E+02   0.127969E-05   0.657282E+02
   906   0.169883E+04   0.285721E+02   0.127591E-05   0.656550E+02
   907   0.168629E+04   0.288960E+02   0.127208E-05   0.655470E+02
   908   0.167387E+04   0.292193E+02   0.126820E-05   0.654051E+02
   909   0.166141E+04   0.295419E+02   0.126428E-05   0.652282E+02
   910   0.164891E+04   0.298647E+02   0.126031E-05   0.650185E+02
   911   0.163652E+04   0.301847E+02   0.125631E-05   0.647740E+02
   912   0.162417E+04   0.305048E+02   0.125227E-05   0.644964E+02
   913   0.161162E+04   0.308229E+02   0.124819E-05   0.641852E+02
   914   0.159949E+04   0.311396E+02   0.124408E-05   0.638419E+02
   915   0.158723E+04   0.314551E+02   0.123994E-05   0.634660E+02
   916   0.157516E+04   0.317685E+02   0.123577E-05   0.630570E+02
   917   0.156305E+04   0.320814E+02   0.123158E-05   0.626173E+02
   918   0.155111E+04   0.323915E+02   0.122736E-05   0.621447E+02
   919   0.153921E+04   0.326996E+02   0.122313E-05   0.616410E+02
   920   0.152735E+04   0.330057E+02   0.121888E-05   0.611056E+02
   921   0.151566E+04   0.333098E+02   0.121461E-05   0.605394E+02
   922   0.150392E+04   0.336111E+02   0.121033E-05   0.599434E+02
   923   0.149230E+04   0.339098E+02   0.120604E-05   0.593177E+02
   924   0.148077E+04   0.342064E+02   0.120174E-05   0.586617E+02
   925   0.146943E+04   0.344997E+02   0.119744E-05   0.579764E+02
   926   0.145804E+04   0.347910E+02   0.119314E-05   0.572635E+02
   927   0.144683E+04   0.350788E+02   0.118884E-05   0.565215E+02
   928   0.143572E+04   0.353640E+02   0.118454E-05   0.557515E+02
   929   0.142464E+04   0.356457E+02   0.118024E-05   0.549551E+02
   930   0.141374E+04   0.359233E+02   0.117596E-05   0.541310E+02
   931   0.140286E+04   0.361990E+02   0.117168E-05   0.532809E+02
   932   0.139216E+04   0.364699E+02   0.116742E-05   0.524049E+02
   933   0.138156E+04   0.367373E+02   0.116318E-05   0.515039E+02
   934   0.137106E+04   0.370021E+02   0.115895E-05   0.505790E+02
   935   0.136066E+04   0.372621E+02   0.115474E-05   0.496279E+02
   936   0.135044E+04   0.375180E+02   0.115056E-05   0.486539E+02
   937   0.134024E+04   0.377705E+02   0.114640E-05   0.476565E+02
   938   0.133022E+04   0.380190E+02   0.114227E-05   0.466364E+02
   939   0.132036E+04   0.382619E+02   0.113817E-05   0.455939E+02
   940   0.131054E+04   0.385015E+02   0.113410E-05   0.445300E+02
   941   0.130088E+04   0.387362E+02   0.113007E-05   0.434448E+02
   942   0.129133E+04   0.389662E+02   0.112608E-05   0.423392E+02
   943   0.128202E+04   0.391915E+02   0.112213E-05   0.412141E+02
   944   0.127280E+04   0.394119E+02   0.111823E-05   0.400690E+02
   945   0.126368E+04   0.396268E+02   0.111437E-05   0.389055E+02
   946   0.125474E+04   0.398378E+02   0.111056E-05   0.377238E+02
   947   0.124589E+04   0.400432E+02   0.110680E-05   0.365256E+02
   948   0.123706E+04   0.402447E+02   0.110309E-05   0.353103E+02
   949   0.122855E+04   0.404392E+02   0.109944E-05   0.340796E+02
   950   0.122013E+04   0.406289E+02   0.109585E-05   0.328329E+02
   951   0.121188E+04   0.408140E+02   0.109232E-05   0.315718E+02
   952   0.120381E+04   0.409936E+02   0.108885E-05   0.302969E+02
   953   0.119582E+04   0.411664E+02   0.108544E-05   0.290074E+02
   954   0.118800E+04   0.413345E+02   0.108208E-05   0.277047E+02
   955   0.118028E+04   0.414964E+02   0.107879E-05   0.263885E+02
   956   0.117272E+04   0.416530E+02   0.107554E-05   0.250588E+02
   957   0.116540E+04   0.418028E+02   0.107236E-05   0.237175E+02
   958   0.115810E+04   0.419466E+02   0.106922E-05   0.223632E+02
   959   0.115112E+04   0.420857E+02   0.106614E-05   0.209970E+02
   960   0.114422E+04   0.422182E+02   0.106311E-05   0.196212E+02
   961   0.113742E+04   0.423446E+02   0.106012E-05   0.182333E+02
   962   0.113085E+04   0.424650E+02   0.105719E-05   0.168355E+02
   963   0.112445E+04   0.425795E+02   0.105430E-05   0.154275E+02
   964   0.111821E+04   0.426873E+02   0.105145E-05   0.140107E+02
   965   0.111206E+04   0.427892E+02   0.104865E-05   0.125843E+02
   966   0.110615E+04   0.428852E+02   0.104590E-05   0.111496E+02
   967   0.110033E+04   0.429753E+02   0.104318E-05   0.970633E+01
   968   0.109467E+04   0.430574E+02   0.104051E-05   0.825523E+01
   969   0.108924E+04   0.431336E+02   0.103787E-05   0.679761E+01
   970   0.108397E+04   0.432039E+02   0.103527E-05   0.533182E+01
   971   0.107880E+04   0.432678E+02   0.103271E-05   0.385996E+01
   972   0.107378E+04   0.433244E+02   0.103019E-05   0.238262E+01
   973   0.106892E+04   0.433744E+02   0.102770E-05   0.898913E+00
   974   0.106429E+04   0.434188E+02   0.102524E-05  -0.590555E+00
   975   0.105983E+04   0.434566E+02   0.102281E-05  -0.208370E+01
   976   0.105552E+04   0.434866E+02   0.102042E-05  -0.358142E+01
   977   0.105137E+04   0.435108E+02   0.101805E-05  -0.508237E+01
   978   0.104731E+04   0.435287E+02   0.101572E-05  -0.658683E+01
   979   0.104355E+04   0.435402E+02   0.101341E-05  -0.809362E+01
   980   0.103987E+04   0.435446E+02   0.101112E-05  -0.960302E+01
   981   0.103635E+04   0.435411E+02   0.100886E-05  -0.111145E+02
   982   0.103299E+04   0.435328E+02   0.100663E-05  -0.126270E+02
   983   0.102985E+04   0.435175E+02   0.100441E-05  -0.141407E+02
   984   0.102680E+04   0.434937E+02   0.100222E-05  -0.156550E+02
   985   0.102398E+04   0.434651E+02   0.100005E-05  -0.171696E+02
   986   0.102124E+04   0.434295E+02   0.997891E-06  -0.186835E+02
   987   0.101865E+04   0.433869E+02   0.995753E-06  -0.201971E+02
   988   0.101629E+04   0.433389E+02   0.993631E-06  -0.217093E+02
   989   0.101408E+04   0.432832E+02   0.991524E-06  -0.232188E+02
   990   0.101203E+04   0.432243E+02   0.989430E-06  -0.247272E+02
   991   0.101013E+04   0.431556E+02   0.987348E-06  -0.262328E+02
   992   0.100838E+04   0.430807E+02   0.985278E-06  -0.277355E+02
   993   0.100671E+04   0.429990E+02   0.983217E-06  -0.292349E+02
   994   0.100526E+04   0.429120E+02   0.981165E-06  -0.307295E+02
   995   0.100404E+04   0.428181E+02   0.979120E-06  -0.322203E+02
   996   0.100290E+04   0.427160E+02   0.977082E-06  -0.337060E+02
   997   0.100190E+04   0.426101E+02   0.975048E-06  -0.351873E+02
   998   0.100106E+04   0.424967E+02   0.973018E-06  -0.366615E+02
   999   0.100036E+04   0.423773E+02   0.970990E-06  -0.381303E+02
  1000   0.999816E+03   0.422520E+02   0.968964E-06  -0.395929E+02
